job,user,project,gpu_num,cpu_num,node_num,submit_time,wait_time,run_time,wall_time,node_hour,new_status
953245913,21503633392.9708,7178609370.135806,0,520,9,1674383824,467,2035.0888270282512,3448,10.676326733612402,Killed
909744393,61075080885301.02,61395047504142.055,0,8116,127,1672818116,847,451.76627224585184,1673,20.308112662543525,Pass
380316203,74092007531.98572,147291206249.2801,0,8278,128,1672894209,190,17.59,10888,18.23139292533765,Pass
631100386,33619723041429.71,33118570976283.348,0,474,7,1674330563,865,3111.8032010556385,3557,7.325138044415115,Killed
112438322,13321353541.417416,0.0,0,8227,128,1673086936,26,17.59,10790,3.2659350034247687,Pass
463904876,103520919769.59949,0.0,0,16383,262,1673089243,3102,3316.3589254889484,3586,8.60647313519497,Killed
12445754,1833318084.2355328,0.0,0,8185,127,1674388916,9984,9866.969344468609,10758,331.5202760789981,Killed
195486552,94855582897644.83,96298778648892.25,0,103,2,1674230772,26,2049.945676561718,3704,0.004886111,Pass
940597417,0.0,0.0,0,65401,1023,1673455806,16003,19029.30802758555,37668,12344.710267381184,Pass
719224288,0.0,60373671815.96689,0,8217,129,1674774382,3094,2881.5447778786533,10499,0.004886111,Killed
744367751,19178291936.81593,0.0,0,32567,512,1673054299,11093,21933.985738576037,21874,1461.0380853261747,Pass
143765345,0.0,0.0,0,8180,128,1673115213,711,66.59880519281523,10536,0.004886111,Pass
270463661,0.0,0.0,0,30626,479,1675250959,76195,7064.216720104017,10997,527.1618901592116,Killed
672152004,35720748700906.86,35720470590607.96,0,16358,255,1672748779,1972,555.4810672563374,3529,30.215314722990854,Pass
579460763,46572586378871.48,46821413094380.08,0,449,8,1674055538,214,1547.2526006977043,3559,0.004886111,Pass
529155186,0.0,0.0,0,16419,253,1674663489,1417,18992.661708865147,21364,1593.5806163445131,Killed
142508564,96440939950324.64,96226957661020.55,0,385,5,1673996894,172,584.969126002788,3595,0.004886111,Pass
900372096,183688370634.19672,147277125311.34845,0,56364,917,1673007185,8639,19483.743204669172,33115,2181.1077175528117,Killed
580420949,130702351604.6559,0.0,0,8103,125,1673117953,454,17.59,10628,1.0697517912509387,Pass
203996197,0.0,0.0,0,8145,127,1672795972,409,1827.7567263861424,10718,8.412358487975276,Pass
134337505,0.0,0.0,0,8125,129,1674688004,1628,2123.8640759867526,10732,77.01515868112611,Pass
330470374,0.0,0.0,0,17451,277,1675045739,2062,3294.9059928788647,3500,6.748070209110624,Killed
454050442,79767353059181.97,79923918788678.83,0,8211,128,1673197816,869,780.6743643308973,3808,9.934110179504412,Pass
671633889,0.0,0.0,0,89,2,1674858591,451,576.034179234171,1995,3.9356653277225178,Pass
405813215,0.0,32953368214899.81,0,644,10,1674017984,790,2625.199772978055,3562,0.004886111,Killed
491688372,36467218019276.72,36452328071414.055,0,62802,272,1673646159,26,493.76772735736074,6251,0.004886111,Pass
29236961,0.0,0.0,0,8190,130,1674686163,26,3274.2539698714327,3685,37.72260472353363,Killed
950383577,44617052824058.66,44731067391780.24,0,64913,1053,1674242591,405829,86477.7,80945,25858.68365040185,Killed
745361725,77536998439573.12,77576044367774.66,0,34079,544,1673644119,17709,18831.813069887143,21870,2055.7639784386643,Pass
832514459,33617713858.51647,100743655769.40178,0,264,3,1672956624,26,17.59,3450,0.5891769460648462,Pass
296674371,0.0,37829431658.5367,0,16849,266,1672848785,5670,2297.0448872613774,15062,124.21617673260545,Pass
658726064,77734966280862.12,59997567138746.305,0,394,6,1673623881,26,1290.4168102225653,3646,0.004886111,Pass
63872188,0.0,0.0,0,8035,127,1672964965,26,151.4332311378023,10740,4.758654047594879,Pass
397130108,0.0,58461297806.083916,0,8257,127,1672865823,58,6144.753794957853,10890,241.815246996413,Pass
404784430,0.0,0.0,0,8197,129,1673944254,7125,8080.309473892168,10746,287.6535668377834,Pass
16178200,79657221417593.42,79819113509353.4,0,8220,128,1673020435,26,94.47916713427495,968,0.004886111,Pass
339297689,0.0,80095833808.61899,0,8149,127,1675222356,4844,8207.694132735216,10693,419.14532417598514,Killed
818645768,79376789718578.34,79761146606931.33,0,528,7,1674237227,26,1975.2134367295007,3444,0.004886111,Pass
657019155,0.0,0.0,0,8255,127,1673273241,26,9397.408466492438,10763,344.8972709292698,Pass
28581949,0.0,0.0,0,8196,127,1673045627,1126,17.59,10651,19.118507712343355,Pass
584457324,0.0,23095175575.833527,0,8106,127,1672800378,426,257.2072691565818,10924,0.004886111,Pass
890326265,47312102038017.35,47877394502420.09,0,111,2,1674805574,597,17.59,1181,14.522171629776736,Pass
304278821,34226842768563.008,34224571449241.516,0,348,4,1674056059,26,2611.7335669275694,3824,5.031644452379784,Killed
196823109,48253306674919.984,48217572487977.83,0,288,6,1674128372,26,696.0411942362175,3492,0.004886111,Pass
591157599,9699580640559.725,9226196903989.764,0,133,3,1674797878,384,17.59,3567,0.004886111,Pass
350951702,197101924273.47644,245286571079.9793,0,8093,126,1672835199,133,17.59,3463,0.004886111,Pass
467336538,92216310026.47057,106705585641.02217,0,16175,513,1674524856,14660,13010.837232373633,21777,1607.7620583267403,Killed
403056142,0.0,56500112889.41886,0,8180,128,1674426724,310,7325.41160192653,10670,263.55077366892596,Pass
28690296,19675823713.249935,95069058754.10744,0,472,6,1672703734,1636,2113.399746192765,3651,0.004886111,Pass
89772841,59668206879273.02,59863197567864.36,0,8237,128,1674786297,13960,1934.562692035528,3611,60.96875676078729,Killed
392071703,9518470242716.396,9701348411875.18,0,119,2,1672756242,682,550.2907705411268,3572,1.1597494870296927,Pass
516233304,34377401879717.633,34521492816717.316,0,59336,936,1673992614,26,69726.7589778115,86400,31021.029981861746,Killed
876763393,79461178853527.2,79649119856825.88,0,389,8,1674491781,26,645.4669084406817,3656,14.24168966150377,Pass
518013402,102232942333.07954,95786436473.31764,0,409,5,1673160861,26,121.08451971883227,3660,20.99314549136345,Pass
742640028,160253003306.23663,0.0,0,8146,128,1674616124,549,154.8681117917088,1570,8.771432990429629,Pass
584909850,69968720909.37833,7334305975.097735,0,265,3,1674293205,26,192.40235305471623,3801,0.004886111,Pass
512845365,0.0,0.0,0,8197,128,1675222934,15227,8397.003685549626,10889,28.266728326690252,Pass
735237291,60524380217529.24,79321386399427.92,0,520,8,1675186863,189,548.6799633365159,3689,0.004886111,Pass
220362132,59429824261977.36,59637574193847.8,0,8196,127,1674589671,42799,10941.665936008574,10871,408.4342477435662,Killed
754708386,0.0,0.0,0,380,6,1672634384,26,17.59,3610,9.018037562274209,Pass
772855401,10188427496946.502,10086100097286.902,0,64,1,1672688354,26,2249.7581599484593,3557,0.004886111,Pass
397379296,61180542813490.984,60956789890586.016,0,16609,260,1674549247,4328,23108.808252777326,21332,1662.1856832044082,Killed
456671510,47776471885.9675,0.0,0,8196,129,1674585336,26,519.3231422829606,814,33.99619880592988,Pass
12621343,0.0,116582444782.53943,0,491,6,1672606016,26,17.59,3480,0.763049519844138,Pass
177921900,34613881145687.15,34937115132217.758,0,8223,127,1672846973,1543,278.3653499346595,10743,15.333411342789837,Pass
557741861,0.0,127041199700.16714,0,8252,129,1672763362,97,17.59,3690,0.004886111,Pass
83692488,25080060714.940346,40729642268.49188,0,168,1,1675084776,796,412.12003447159316,3620,0.004886111,Pass
527188376,81458670934625.81,81085006475740.72,0,188,5,1672931166,355,472.51928126076456,3652,0.004886111,Pass
534574348,62025562977371.484,61855309372443.28,0,542,9,1672553549,26,1124.877706731349,3550,10.997526753626808,Pass
505412627,0.0,0.0,0,300,1,1674673059,26,17.59,873,0.004886111,Killed
719015832,79860121202304.28,79815958752521.06,0,159,3,1674778250,26,326.99150193957973,3273,0.004886111,Pass
294116788,47639442499313.41,48186223469495.1,0,310,6,1674539135,26,235.34010163942904,880,0.004886111,Pass
164578211,9559435136851.363,9663800333321.172,0,209,3,1672966622,26,326.9501137839809,3652,22.935882513688718,Pass
448983193,34763624212822.906,34105662541000.03,0,91,3,1674186329,26,327.5730707813542,3607,0.004886111,Pass
980679402,34663517657145.312,34920462248209.62,0,440,8,1674093112,1291,3112.818076935275,3674,2.377996008308182,Killed
406869817,96197343938292.03,96216889726505.06,0,167,3,1673904893,26,3550.8335742411587,3672,0.004886111,Pass
374092432,0.0,58937923570935.5,0,8214,128,1673791950,26,8245.703737679303,10871,308.620892583064,Pass
304165549,34796116120414.047,34900059868828.62,0,16106,254,1674651218,1141,64.47238377739956,21787,247.1961264861069,Killed
357055573,62017354223851.0,61908727987761.805,0,17193,271,1673658823,26,500.1382248292011,21946,37.619626511269374,Pass
74353552,70554986518.95772,0.0,0,82,3,1673076624,1465,976.6319469924377,964,1.9522423406387492,Pass
319233425,34174552028191.027,34160918262568.355,0,592,9,1674998576,991,341.7048605501807,3613,22133.449651019342,Killed
215199068,62106664527.27052,0.0,0,16977,262,1672675500,13529,19424.15720579545,21678,1830.069926702645,Killed
758916896,0.0,0.0,0,8261,128,1672751869,811,129.97745523383682,10749,22.09306548004099,Pass
785214272,34301560742440.883,34327135452250.406,0,58608,914,1675017349,2091,42737.99739974283,84706,27177.195393252678,Killed
469127412,0.0,43550452985.0973,0,8210,128,1675279939,2255,8970.201112108914,10763,487.50711979017683,Killed
924991292,0.0,31236041657.822517,0,8313,129,1674943194,2675,278.2485475636656,3568,3.969212724809446,Pass
230325324,47922359148944.12,48186886491541.4,0,280,5,1674583014,44,336.0809591571935,1478,9.534767848257362,Pass
664682182,60126464120754.164,60433838994429.6,0,481,7,1674666344,26,2148.3444848396175,3672,7.337469338628576,Pass
460995637,80276993090325.28,80139946287809.4,0,360,5,1672867561,26,1024.57489962829,3508,0.004886111,Pass
869384700,2751314810.1291313,0.0,0,211,2,1675154622,258,159.42931407784735,3508,11.467857355104154,Pass
121363292,79117286394913.98,79385342479572.94,0,303,5,1673149611,26,296.4716169982343,3556,3.107828759175648,Pass
89712681,46565800364.6683,71021581987.50339,0,371,7,1672948704,26,3576.3363168251435,3417,0.004886111,Killed
827341363,30582168600.792168,0.0,0,80,2,1674338787,261,403.3080726748821,3448,32.27183139156122,Pass
718504948,99800000000000.0,99284781707334.34,0,535,7,1673860701,221,703.0610699042975,3460,0.004886111,Pass
607202800,60766449618953.3,60777667138118.43,0,8292,130,1674667581,64,3687.54476697435,3668,0.004886111,Pass
394547200,60598208275235.9,60479857191958.805,0,8168,128,1674575032,1706,328.79107835698284,3717,0.004886111,Killed
267103245,46739729057916.63,47770306086329.695,0,435,8,1673869451,534,1204.1190798268287,3705,1.2285237045257684,Pass
963855607,9589749635.871292,0.0,0,8160,128,1672841795,26,122.74833824497892,10668,4.51205024222711,Pass
400347651,48226979961552.99,48078949592680.45,0,445,9,1674969235,26,17.59,3607,11.558040882483827,Pass
785450334,47146794130451.36,47064757431980.91,0,440,8,1673960226,252,653.3571955642551,3515,0.004886111,Pass
83370629,0.0,0.0,0,8256,129,1673148801,229,367.0224679063792,10868,0.6913852339375719,Pass
649920285,99800000000000.0,99800000000000.0,0,337,5,1674045134,26,17.59,3818,11.142174021494494,Pass
613556793,61872654642276.43,58984939818688.29,0,387,7,1672936123,26,1771.022014661929,3578,0.004886111,Pass
695690449,887410916.9518127,12998902493.178034,0,8239,128,1672706107,178,9022.332696009322,10503,282.31576373630844,Pass
198133004,0.0,100769289368.56238,0,8195,128,1674027838,2295,11024.348139511636,10633,380.0684563331883,Killed
121957960,59979410767205.805,60105890183970.32,0,17261,274,1674528929,3681,24058.06919763721,21250,1314.5720341127246,Killed
157594107,33686267724.93544,63824807780.740685,0,8152,128,1672777477,3128,7563.134338888262,10725,246.81096896700598,Pass
829759174,80294008639086.84,80381086688286.9,0,536,8,1674027639,26,2292.2263062903885,3566,8.16339174094503,Pass
261751859,9537887027645.348,9574839869462.479,0,130,1,1673072666,26,17.59,3594,0.004886111,Pass
507955564,10172212440174.156,10086724902940.316,0,64,1,1672858826,26,144.2437950677407,3493,0.5420149320502379,Pass
678391642,46549623795779.84,47078073410206.72,0,8239,129,1672945499,26,337.58626482585737,10763,2.501166275813315,Pass
479380843,111860713057.6662,113059091412.65868,0,8100,127,1672708667,26,212.09642687715166,10886,5.265140996811073,Pass
753877864,0.0,70935385666.30676,0,391,6,1674006094,749,2182.631397624243,3456,10.18001887171776,Killed
581117042,34068148777737.367,34196341090495.023,0,229,6,1674193230,26,2872.938738626265,3741,3.465468095902345,Pass
470468967,0.0,62041403174.68866,0,8194,129,1673785265,317,11026.056694617126,10735,347.7721829490769,Killed
64597326,0.0,0.0,0,8216,128,1673124746,1239,131.78674683477013,10583,13.465040587963816,Pass
127120314,79791988234494.52,80221358518860.8,0,97,2,1674444774,119,333.34101166706915,3769,4.810420255806193,Pass
609255348,79182847445497.52,79042476583872.53,0,473,8,1673286286,26,521.5443116525572,3716,6.006114496590179,Pass
927462875,251205036503.66644,123616917034.25539,0,163,1,1673852507,53,356.514003032393,3584,0.004886111,Pass
377067522,34246276478054.75,34526420532119.64,0,522,9,1674641912,26,538.9995743755953,3593,0.004886111,Killed
3931931,57716314705.743355,40945946162.34438,0,505,7,1674571861,26,3433.9525318061847,3691,13.792371195778117,Killed
634244376,9763696860847.281,10148820317472.082,0,237,2,1674814577,60,732.0202588461326,3877,0.004886111,Pass
628328583,29708131802.49794,77259734605.08406,0,31407,478,1672774272,25816,20125.0520835452,17446,1830.9172293899203,Pass
450058082,46916959771842.125,46795604213460.57,0,467,8,1673505757,231,724.2086005944024,3661,14.490387551703758,Pass
636939577,0.0,0.0,0,8217,127,1672559993,26,511.0041122054202,10747,7.538444743083833,Pass
966403369,12596769108.443272,0.0,0,8234,128,1672753238,646,292.8274307348363,10453,9.393191702476958,Pass
767543154,0.0,35645259658.461395,0,8482,124,1672999408,2627,9245.837838587411,10838,307.2947371809909,Pass
618291301,9607046442372.355,9519670498105.938,0,64,1,1672862903,26,17.59,3726,1.7150789464339908,Pass
968813812,35555157929005.74,35321989273844.81,0,300,5,1674587970,26,139.754034547521,1410,0.004886111,Pass
153896807,34969198089108.32,34849882454157.4,0,490,7,1675178806,310,702.6759793960998,3662,32.49057373632044,Killed
553537666,34422070712305.992,34541144037506.047,0,50615,764,1672955203,37830,23094.11191668085,29797,1662.1200673688456,Pass
851755551,0.0,35035540282.111626,0,8169,128,1673363405,11343,8365.010318219707,10825,307.96953616248163,Pass
59798574,0.0,12382541324.870382,0,8201,129,1672590405,654,7802.011446638604,10729,316.96199491523896,Pass
647138895,0.0,0.0,0,402,6,1672908284,233,440.88257633477537,3589,18554.21027759269,Killed
689611170,0.0,0.0,0,16645,262,1672684504,154,3031.618929263006,3581,0.004886111,Killed
782745392,0.0,0.0,0,8165,127,1672873433,354,6392.477891483684,10754,295.38278144493313,Pass
126166278,25031355021.02256,0.0,0,8177,127,1672907898,340,52.2672823725689,11001,20.477658754555705,Pass
406048484,84570147067.57852,191919843530.57504,0,8148,127,1673114093,26,17.59,10661,0.004886111,Pass
823674700,103246646844.62282,76778031679.09056,0,8166,128,1672770267,26,135.23635562790386,11002,5.920204694097448,Pass
641291288,60568207339337.17,59206262569693.06,0,8183,128,1674660105,26,17.59,3439,0.3526806545406487,Pass
904659850,34333831968811.44,34575328201261.676,0,444,7,1674032715,117,2323.0178344192173,3608,0.004886111,Killed
647367565,0.0,0.0,0,8260,128,1672755987,11222,273.8665832017538,10673,0.004886111,Pass
997746734,60543756714821.305,60568449912626.81,0,8239,128,1674445607,26,17.59,10742,41.74870781479913,Pass
491474707,0.0,127664874625.37976,0,64,1,1672786600,26,286.27320393320053,3504,4.359512390703091,Pass
373136697,60300818395642.27,60669937853768.44,0,8199,130,1675192546,732,2657.33948125185,3457,63.95807502596264,Killed
108692533,0.0,0.0,0,16949,267,1674425464,1532,25654.416932586697,21283,1794.6203000897895,Killed
318308250,61434997856344.0,61770895126662.54,0,482,9,1674828628,26,537.1078822122251,3650,0.004886111,Killed
56928759,0.0,34902112422.51654,0,8193,129,1674403957,26,895.7840121341865,1369,43.98378248304489,Pass
118234332,59789258357444.69,60013403473688.11,0,8126,127,1674684351,536,2097.346462440836,10673,93.96795011945642,Pass
25114720,80948627579415.06,80334661447881.78,0,435,5,1675048139,26,261.9203617530264,3776,0.004886111,Pass
734736187,79511850368621.23,79215450124695.55,0,447,5,1672853717,64,1289.7269883590225,3603,10.388257398165019,Pass
782233160,0.0,0.0,0,33665,527,1674087358,22758,21312.386638680182,21567,1698.8735065087194,Killed
817263940,73815068869.51602,68384395040.20898,0,8134,127,1672903991,358,17.59,10884,9.319424590740724,Pass
321544360,60241507166298.125,60016368469628.05,0,16740,268,1674555582,26,23828.496269279756,21027,1562.6095226333375,Killed
705993105,94982435554.48285,0.0,0,8213,127,1672629641,1025,988.6800836902224,10701,29.09814055048957,Pass
142632427,34497429116214.21,34589419086130.69,0,51709,799,1674984068,12199,663.9069509503096,37797,20.750563892414355,Killed
799649897,89745265861.25145,67192314031.56667,0,8154,128,1672658729,347,341.5607611847865,10763,0.004886111,Pass
582193258,79955172168760.88,80454010634097.88,0,484,7,1672846529,26,246.28027501815586,3551,5.783658465528256,Pass
255562372,63884669904.210205,0.0,0,16747,266,1672829684,207,51.90606966495673,21132,1388.2229137769787,Killed
447427869,46847092020692.53,46368481767948.43,0,212,3,1674394766,26,593.969887686887,3658,0.004886111,Pass
188850537,34050417696736.75,34368526727265.484,0,123,805,1675120518,1052,678.9264306625829,86400,18.72513641630416,Killed
848495055,5065267219.004206,11004511510.82334,0,8126,128,1674627723,73,366.0293258384467,1959,4.396613002825924,Pass
371722520,80298384411492.53,80284561689045.69,0,363,5,1672709801,26,598.0866458219298,3646,12.113239127981124,Pass
979284775,80393953643311.02,61478747631459.4,0,8286,128,1672682591,26,607.4859015615333,2133,0.004886111,Pass
225711534,47245417717654.12,47208361001113.016,0,337,7,1674011197,391,17.59,3740,0.004886111,Pass
652904282,0.0,0.0,0,8120,128,1672946620,26,118.77840820481612,10705,10.152165361528484,Pass
733118877,80243847037905.27,80466079152167.98,0,404,5,1674702004,26,23.956632117719437,3711,15.539308737036814,Pass
392467748,0.0,0.0,0,8218,127,1674501021,1165,7678.417863981616,10774,295.31834726827094,Killed
184487864,61457447972975.02,61389944900614.47,0,16983,271,1672692245,26,168.953823279184,3619,0.004886111,Killed
757442782,78505893760056.58,58942475895900.69,0,8185,126,1673041538,26,429.7622969180012,3566,0.004886111,Pass
667284672,81514373272415.47,80803077773473.08,0,247,3,1673881865,81,1255.7474723756752,3457,0.004886111,Pass
217263263,0.0,0.0,0,8209,129,1673082323,264,5188.0667780652675,10864,279.3860639429432,Pass
955375266,0.0,0.0,0,8190,130,1672733372,106,581.9364909185881,3437,18.354996874177747,Pass
157288068,0.0,0.0,0,52342,840,1672727749,1875,652.0207965836005,81741,24813.26520174026,Pass
565724221,47109561109074.41,47378803838701.08,0,205,2,1674125597,26,2040.236001409686,3666,0.004886111,Pass
936035629,34323959335718.42,34281734485056.727,0,524,7,1673027969,1712,3195.357192809748,3571,2.9592922435990054,Killed
649006616,0.0,34844102078.232994,0,8204,128,1672985707,26,5912.472751020783,10693,273.44223913148335,Pass
158526592,78203621259409.75,87069763191821.98,0,374,5,1673395790,204,341.24806931466037,3609,0.004886111,Pass
32061624,56774810038.437584,36353438371.61439,0,492,7,1672698397,418,3030.1187885693566,3933,0.004886111,Killed
724961381,34230151434471.81,34451987195632.676,0,64,1,1674739732,26,607.5026494787681,61,0.6073506490281009,Pass
807645301,0.0,0.0,0,32044,508,1673569972,26531,21102.03378665748,21802,1637.9728444069094,Pass
957845367,0.0,0.0,0,8238,128,1674615747,103,1448.7587711435685,1458,0.004886111,Pass
706170054,76188905557393.05,74893257566799.78,0,15623,273,1673729502,34182,19986.84221766643,22258,2540.5179353724084,Pass
33582353,59534405473463.17,59961640291831.836,0,17110,268,1674754928,68400,19499.76765166234,21892,1265.6445198250995,Killed
248826229,81327823106235.83,81225899341253.42,0,8101,128,1673015766,1002,246.9586952197321,1597,0.004886111,Pass
739944731,60106955129610.67,60230307711536.99,0,16382,261,1674587774,1494,3432.901938598322,21561,861.5329432772796,Killed
418206885,87511140342502.86,79842216245258.34,0,201,1,1673951935,122,1467.651660594108,3722,16.27847201335347,Pass
356873674,0.0,29452517224.864143,0,8168,128,1673088415,26,327.61132243603976,10683,0.004886111,Pass
10799082,82017778249588.75,82507726544083.77,0,70,2,1675189781,977,290.388237524144,3262,22.381642483908628,Pass
652412076,67351278895.527985,0.0,0,53430,792,1672634436,26,324.39139040663434,83110,2879.2529030433643,Pass
147410206,33590806619555.426,33630024062050.562,0,384,7,1674034418,342,4600.179528039325,3384,8.906134346938806,Pass
746669099,0.0,155322767659.6135,0,8269,128,1672743097,687,791.6881398749517,1814,0.004886111,Pass
455583877,47375008693500.766,47554353857620.78,0,349,4,1674123431,311,17.59,3516,4.893064653651592,Pass
617559994,35108080896459.336,34754539362914.258,0,233,4,1674264696,26,17.59,2082,0.004886111,Pass
677129008,0.0,0.0,0,8129,128,1672755756,2165,6922.716847862495,10743,398.7629597801288,Pass
499079017,439168963.472847,0.0,0,8236,129,1672803852,26,51.332293288029405,10764,1.1613146563489778,Pass
368428476,84086559324235.98,84440383128365.39,0,77,1,1673703547,718,675.5759097608379,3585,2.266111440897026,Pass
264700153,35174750765060.332,35190056681680.28,0,361,7,1674534545,26,303.82459130171344,3455,0.004886111,Pass
62557659,0.0,10825363600.93809,0,8183,128,1672973313,1682,10835.03580628229,10663,339.65231264066193,Pass
727275360,19139667352.041733,0.0,0,16172,261,1674570596,26,4146.796546718921,21410,303.7215162237165,Killed
442034851,97192684329116.45,92944469748228.05,0,256,4,1674102851,26,1064.1181099655848,3613,13.983497269777693,Pass
792739565,80378208898172.48,80062100189834.98,0,169,5,1674661903,26,606.0833147619816,3682,27.79272346385853,Pass
